jd,n0,e0,u0,n1,e1,u1,n2,e2,u2
2017-03-17,-385.35999999999996,787.226,467.808,-852.6040000000002,-657.175,964.2270000000001,-1021.0980000000001,-749.576,384.327
2017-03-18,-384.61,788.433,474.525,-851.01,-657.971,965.413,-1019.08,-747.4159999999999,384.227
2017-03-19,-382.301,787.527,470.61199999999997,-851.2389999999999,-660.091,964.467,-1019.0489999999999,-746.458,383.859
2017-03-20,-384.454,788.5029999999999,472.66499999999996,-851.3459999999999,-661.4499999999999,971.0280000000001,-1021.2139999999998,-745.3149999999999,385.05
2017-03-21,-383.21,788.35,474.361,-849.134,-661.4839999999999,975.677,-1021.0110000000001,-746.3989999999999,393.598
2017-03-22,-382.502,784.6659999999999,469.6770000000001,-853.866,-660.671,963.674,-1018.5409999999999,-749.136,385.936
2017-03-23,-383.491,787.552,470.27799999999996,-851.368,-662.512,968.26,-1019.723,-747.732,384.563
2017-03-24,-385.19000000000005,787.329,470.35200000000003,-852.792,-658.888,961.3729999999999,-1020.5169999999999,-748.4,384.025
2017-03-25,-384.45799999999997,786.065,471.552,-853.6940000000001,-658.867,962.9069999999999,-1020.049,-748.787,385.361
2017-03-26,-385.365,787.509,474.421,-851.494,-657.149,963.938,-1021.909,-747.7,389.312
2017-03-27,-383.59099999999995,789.302,472.94599999999997,-850.29,-657.048,972.8370000000001,-1020.6600000000001,-745.605,383.465
2017-03-28,-384.17199999999997,786.98,478.623,-852.503,-657.379,971.165,-1020.2979999999999,-747.533,387.392
2017-03-29,-385.151,789.5810000000001,478.061,-849.792,-656.183,969.727,-1021.9739999999999,-747.484,391.95399999999995
2017-03-30,-384.298,786.743,474.276,-851.9709999999999,-659.9939999999999,973.29,-1022.435,-749.013,393.375
2017-03-31,-383.71,786.955,480.26099999999997,-850.41,-658.449,970.4200000000001,-1019.962,-747.559,393.08899999999994
2017-04-01,-385.303,787.122,476.865,-850.6179999999999,-658.307,968.567,-1021.5790000000001,-747.621,395.339
2017-04-02,-384.881,785.553,481.469,-853.195,-658.8109999999999,976.47,-1021.1410000000001,-748.224,395.343
2017-04-03,-383.70300000000003,786.839,477.76499999999993,-851.6379999999999,-659.098,968.518,-1019.5110000000001,-748.023,393.81500000000005
2017-04-04,-382.65,789.736,476.74399999999997,-852.1410000000001,-657.8609999999999,973.0419999999999,-1021.169,-746.46,393.604
2017-04-05,-385.634,786.8850000000001,476.163,-852.5749999999999,-658.612,969.25,-1021.347,-749.362,390.797
2017-04-06,-385.11,787.448,475.83400000000006,-851.5690000000001,-657.694,967.494,-1020.959,-748.0029999999999,391.01
2017-04-07,-385.48499999999996,786.931,478.076,-851.9010000000001,-657.872,970.3639999999999,-1021.268,-749.907,394.586
2017-04-08,-385.812,788.1819999999999,475.421,-852.476,-657.3220000000001,973.778,-1021.5989999999999,-750.145,396.969
2017-04-09,-388.445,786.942,478.071,-852.6969999999999,-655.9920000000001,974.6,-1024.108,-750.384,395.075
2017-04-10,-385.411,787.134,477.04999999999995,-851.1700000000001,-657.125,973.958,-1020.893,-748.797,393.1
2017-04-11,-384.77299999999997,788.203,483.833,-849.7139999999999,-656.908,978.5719999999999,-1021.3020000000001,-746.771,394.473
2017-04-12,-384.446,785.7270000000001,479.091,-851.165,-657.7310000000001,968.874,-1019.8190000000001,-750.1399999999999,396.731
2017-04-13,-385.47900000000004,787.6569999999999,480.712,-851.0790000000002,-657.184,967.5520000000001,-1020.8729999999999,-748.8430000000001,395.152
2017-04-14,-385.546,788.5889999999999,480.54200000000003,-850.197,-657.116,970.951,-1023.0620000000001,-746.892,393.366
2017-04-15,-385.11400000000003,787.645,479.218,-851.061,-658.387,968.405,-1020.084,-747.971,393.33000000000004
2017-04-16,-387.356,787.956,491.058,-853.075,-656.745,969.6179999999999,-1021.123,-749.6610000000001,392.69899999999996
2017-04-17,-386.14799999999997,787.7729999999999,480.442,-851.032,-656.677,966.592,-1021.6700000000001,-748.9279999999999,395.384
2017-04-18,-386.413,788.764,473.171,-851.649,-657.452,969.097,-1022.2450000000001,-748.725,391.259
2017-04-19,-385.996,787.652,478.26099999999997,-851.893,-657.879,967.9989999999999,-1021.385,-748.902,389.776
2017-04-20,-383.529,787.232,479.745,-849.969,-660.329,974.254,-1019.1270000000001,-746.045,394.418
2017-04-21,-382.92900000000003,787.928,477.45799999999997,-849.9290000000001,-658.99,965.0600000000001,-1019.5889999999998,-747.3029999999999,393.741
2017-04-22,-385.53000000000003,787.697,478.267,-850.2360000000001,-658.415,974.3209999999999,-1021.3649999999999,-748.3850000000001,397.222
2017-04-23,-383.629,787.736,479.351,-849.937,-657.9359999999999,971.3889999999999,-1020.025,-748.534,398.02500000000003
2017-04-24,-385.496,787.4060000000001,477.566,-849.778,-658.0010000000001,969.6030000000001,-1021.699,-747.9279999999999,388.882
2017-04-25,-385.432,787.331,476.469,-850.894,-657.1270000000001,967.643,-1021.3649999999999,-747.925,392.138
2017-04-26,-385.77299999999997,787.726,479.16999999999996,-851.7399999999999,-656.419,966.975,-1022.037,-749.567,392.287
2017-04-27,-386.31100000000004,786.937,475.581,-851.461,-657.299,960.9159999999999,-1020.6610000000001,-748.783,388.552
2017-04-28,-386.411,787.037,479.674,-852.482,-655.9110000000001,960.5229999999999,-1021.9770000000001,-749.2479999999999,389.778
2017-04-29,-386.57199999999995,787.423,475.48100000000005,-853.611,-657.594,965.0419999999999,-1022.6360000000001,-749.605,394.307
2017-04-30,-385.801,788.064,471.81899999999996,-851.061,-657.485,962.2069999999999,-1020.278,-748.731,388.80199999999996
2017-05-01,-384.37,788.64,475.052,-851.197,-657.968,965.7020000000001,-1019.859,-748.5189999999999,394.49600000000004
2017-05-02,-384.33,787.0169999999999,479.22200000000004,-850.7660000000001,-657.756,963.41,-1020.497,-747.9050000000001,391.907
2017-05-03,-385.693,786.547,482.48900000000003,-852.7889999999999,-657.9689999999999,972.075,-1020.8540000000002,-748.8439999999999,396.46799999999996
2017-05-04,-383.69100000000003,786.451,479.56300000000005,-851.1959999999999,-659.682,969.265,-1019.4499999999999,-748.5600000000001,395.152
2017-05-05,-383.01199999999994,787.4839999999999,479.914,-850.583,-657.411,968.338,-1019.6419999999999,-747.5569999999999,394.049
2017-05-06,-382.94800000000004,787.772,479.01400000000007,-851.0040000000001,-656.738,970.3950000000001,-1020.044,-748.907,396.19599999999997
2017-05-07,-383.166,785.529,480.337,-852.2729999999999,-658.904,971.3700000000001,-1019.344,-748.5970000000001,393.566
2017-05-08,-383.295,787.967,480.379,-851.1410000000001,-658.03,974.341,-1020.684,-746.634,393.727
2017-05-09,-385.358,786.183,479.06800000000004,-851.643,-657.2379999999999,967.6790000000001,-1020.7139999999999,-748.736,395.355
2017-05-10,-386.048,786.607,483.00200000000007,-852.707,-657.543,975.54,-1021.8009999999999,-748.797,393.793
2017-05-11,-385.22499999999997,787.1270000000001,481.72600000000006,-852.5719999999999,-657.301,974.0110000000001,-1020.7059999999999,-748.7439999999999,396.327
2017-05-12,-381.529,786.366,482.969,-850.866,-659.2819999999999,972.483,-1017.8290000000001,-748.6270000000001,397.36199999999997
2017-05-13,-383.851,786.517,481.242,-851.3620000000001,-658.134,970.0120000000001,-1019.2889999999999,-748.848,395.4
2017-05-14,-385.664,786.4680000000001,473.241,-852.0190000000001,-659.049,971.9440000000001,-1019.476,-747.6550000000001,394.232
2017-05-15,-386.974,785.5020000000001,471.11099999999993,-853.938,-658.6390000000001,966.743,-1021.0999999999999,-750.5319999999999,388.00500000000005
2017-05-16,-386.144,784.9229999999999,478.224,-854.497,-659.902,975.5070000000001,-1022.3599999999999,-747.951,380.68800000000005
2017-05-17,-384.12800000000004,786.313,473.713,-852.1780000000001,-662.135,975.6020000000001,-1020.2950000000002,-746.923,387.233
2017-05-18,-385.682,786.759,466.904,-852.432,-657.8439999999999,956.722,-1021.017,-747.922,390.513
2017-05-19,-385.702,787.114,467.40600000000006,-852.384,-658.436,963.8200000000002,-1021.9120000000001,-749.264,386.25
2017-05-20,-384.957,788.501,473.263,-851.093,-658.338,968.3739999999999,-1020.88,-748.9979999999999,386.883
2017-05-21,-387.48499999999996,787.308,473.6770000000001,-852.038,-657.529,969.7139999999999,-1020.1930000000001,-749.0100000000001,384.41700000000003
2017-05-22,-385.13100000000003,787.451,469.81000000000006,-850.75,-658.928,971.2120000000001,-1021.693,-746.405,386.165
2017-05-23,-384.361,786.431,471.919,-851.8290000000001,-660.0060000000001,963.674,-1020.389,-746.893,378.76
2017-05-24,-385.808,785.533,472.338,-854.4799999999999,-657.233,963.039,-1021.5559999999999,-748.938,383.67699999999996
2017-05-25,-384.64,787.2379999999999,470.32099999999997,-851.491,-659.2,960.566,-1020.247,-746.832,386.836
2017-05-26,-385.692,787.7760000000001,466.084,-850.344,-659.25,963.644,-1019.731,-748.6899999999999,390.927
2017-05-27,-384.436,785.813,472.211,-851.914,-659.0,968.483,-1020.8919999999999,-749.0060000000001,391.16200000000003
2017-05-28,-384.304,787.1279999999999,473.936,-852.3879999999999,-656.872,970.7629999999999,-1022.2180000000001,-747.652,388.42199999999997
2017-05-29,-384.059,787.717,476.427,-851.3430000000001,-656.9169999999999,965.5950000000001,-1021.868,-747.8779999999999,392.849
2017-05-30,-386.129,786.65,476.73,-852.4209999999998,-658.323,967.508,-1021.7959999999999,-748.772,392.55
2017-05-31,-384.859,788.8779999999999,473.3979999999999,-848.9459999999999,-656.389,962.392,-1022.4879999999998,-746.3729999999999,386.897
2017-06-01,-385.667,788.027,479.37600000000003,-852.5840000000001,-657.508,969.378,-1022.5759999999999,-748.4430000000001,390.255
2017-06-02,-385.125,788.423,482.92799999999994,-850.4709999999999,-658.903,969.268,-1022.313,-747.0020000000001,389.613
2017-06-03,-385.69599999999997,788.034,477.74499999999995,-851.187,-656.651,968.073,-1022.8760000000001,-747.676,388.876
2017-06-04,-385.87,787.9470000000001,475.948,-851.689,-656.903,971.6959999999999,-1023.3879999999999,-747.018,387.31
2017-06-05,-385.58000000000004,787.439,475.35200000000003,-851.156,-660.1120000000001,975.3950000000001,-1021.372,-747.749,385.245
2017-06-06,-385.55300000000005,788.6229999999999,475.026,-850.8760000000001,-656.9350000000001,965.9870000000001,-1022.003,-747.703,382.66
2017-06-07,-384.12199999999996,787.817,474.66099999999994,-849.7620000000002,-658.723,964.3940000000001,-1020.292,-747.1399999999999,382.975
2017-06-08,-385.719,787.527,475.812,-851.8090000000001,-658.594,969.5440000000001,-1021.63,-747.339,385.552
2017-06-09,-385.471,786.955,475.311,-851.508,-659.855,972.168,-1022.1009999999999,-747.645,388.914
2017-06-10,-386.102,787.4499999999999,477.03299999999996,-850.9100000000001,-658.317,966.5889999999999,-1021.6339999999999,-748.0020000000001,390.25300000000004
2017-06-11,-384.74,787.9920000000001,472.162,-849.5799999999999,-659.364,964.3340000000001,-1020.615,-746.817,385.556
2017-06-12,-387.16499999999996,785.107,467.42499999999995,-854.509,-657.5210000000001,965.515,-1022.0709999999999,-750.077,383.189
2017-06-13,-385.683,786.1779999999999,474.567,-852.2139999999999,-659.7850000000001,967.0709999999999,-1021.7590000000001,-748.6149999999999,386.16999999999996
2017-06-14,-384.288,785.88,476.27,-852.082,-658.7800000000001,966.044,-1019.773,-749.3290000000001,386.772
2017-06-15,-385.264,784.436,476.74499999999995,-852.188,-657.0500000000001,966.1379999999999,-1020.542,-750.8000000000001,389.147
2017-06-16,-383.612,787.333,482.155,-849.807,-659.7180000000001,973.792,-1019.722,-747.24,390.728
2017-06-17,-384.729,786.2869999999999,480.454,-852.376,-657.75,970.49,-1019.89,-748.912,391.97600000000006
2017-06-18,-384.56,787.1179999999999,478.24799999999993,-850.893,-656.734,970.434,-1021.3760000000001,-747.804,388.742
2017-06-19,-384.47800000000007,787.165,478.46000000000004,-850.2860000000001,-658.145,972.0559999999999,-1021.4239999999999,-748.236,392.847
2017-06-20,-384.79400000000004,785.993,479.51000000000005,-852.497,-656.822,966.894,-1020.7740000000001,-749.8199999999999,389.85999999999996
2017-06-21,-384.947,786.918,477.49899999999997,-852.3,-656.913,968.393,-1022.435,-748.6270000000001,392.627
2017-06-22,-384.596,786.827,475.178,-850.611,-658.331,968.542,-1018.793,-747.572,386.385
2017-06-23,-384.98,785.5569999999999,479.137,-851.563,-659.177,969.344,-1020.2009999999999,-747.573,391.758
2017-06-24,-385.49744404712874,784.1381667260908,484.1111978046691,-851.9290000000001,-658.563,968.666,-1020.003,-748.3729999999999,385.579
2017-06-25,-386.0074013128346,782.7334865824822,489.0203067696212,-851.1049999999999,-660.1600000000001,970.231,-1019.5209999999998,-747.491,385.129
2017-06-26,-386.5098717971176,781.3429595691744,493.86432689485656,-850.678,-660.306,972.0020000000001,-1019.1250000000001,-746.688,384.79600000000005
2017-06-27,-387.00485549997785,779.966585686167,498.6432581803751,-851.64,-657.5060000000001,971.57,-1020.573,-748.9970000000001,386.758
2017-06-28,-387.4923524214152,778.6043649334604,503.3571006261768,-851.223,-660.705,970.9799999999999,-1020.0879999999999,-748.4490000000001,387.01099999999997
2017-06-29,-387.97236256142975,777.2562973110543,508.0058542322617,-851.4350000000001,-659.698,969.098,-1021.9989999999999,-746.787,386.457
2017-06-30,-388.4448859200215,775.9223828189489,512.5895189986297,-852.3309999999999,-658.909,972.202,-1021.703,-748.546,389.37699999999995
2017-07-01,-388.9099224971904,774.602621457144,517.108094925281,-851.924,-657.95,973.6,-1022.591,-747.499,386.84200000000004
2017-07-02,-389.3674722929365,773.2970132256396,521.5615820122154,-852.9499999999999,-658.839,975.1129999999999,-1021.65,-749.317,391.77099999999996
2017-07-03,-389.8175353072597,772.005558124436,525.949980259433,-854.5540000000001,-658.505,967.2760000000001,-1019.606,-751.2330000000001,388.79
2017-07-04,-390.2601115401601,770.7282561535332,530.2732896669338,-853.0840000000001,-657.9470000000001,974.7249999999999,-1020.7629999999999,-749.8739999999999,392.49600000000004
2017-07-05,-390.69520099163776,769.4651073129307,534.5315102347178,-855.917,-659.5770000000001,972.302,-1020.1719999999999,-752.325,389.72399999999993
2017-07-06,-391.12280366169256,768.216111602629,538.724641962785,-851.71,-658.22,977.5809999999999,-1020.9840000000002,-747.9970000000001,389.135
2017-07-07,-391.5429195503244,766.9812690226279,542.8526848511352,-852.7829999999999,-661.403,981.3530000000001,-1018.516,-749.052,394.28200000000004
2017-07-08,-391.9555486575336,765.7605795729273,546.9156388997687,-851.9129999999999,-658.9639999999999,977.885,-1020.627,-748.812,395.8
2017-07-09,-392.3606909833199,764.5540432535273,550.9135041086854,-853.1,-660.405,983.0,-1020.677,-749.953,395.941
2017-07-10,-392.7583465276834,763.3616600644281,554.8462804778852,-851.463,-658.574,973.6389999999999,-1020.6729999999999,-749.214,393.10100000000006
2017-07-11,-393.14851529062406,762.1834300056295,558.7139680073683,-851.505,-657.211,968.975,-1021.6049999999999,-748.806,392.33099999999996
2017-07-12,-393.5311972721418,761.0193530771313,562.5165666971344,-852.551,-658.029,978.916,-1021.474,-749.4960000000001,389.286
2017-07-13,-393.9063924722368,759.8694292789339,566.2540765471839,-852.424,-657.405,972.3700000000001,-1021.1649999999998,-749.8620000000001,390.974
2017-07-14,-394.27410089090904,758.7336586110372,569.9264975575167,-850.9219999999999,-660.3670000000001,969.845,-1019.3760000000001,-748.4340000000001,387.68600000000004
2017-07-15,-394.63432252815824,757.6120410734407,573.5338297281322,-852.024,-661.2819999999999,968.713,-1018.8330000000001,-749.057,388.099
2017-07-16,-394.98705738398485,756.5045766661452,577.0760730590313,-852.5690000000001,-659.267,975.5070000000001,-1022.3100000000001,-748.05,391.674
2017-07-17,-395.33230545838853,755.4112653891502,580.5532275502133,-850.2870000000001,-660.196,971.016,-1018.4549999999999,-747.293,395.345
2017-07-18,-395.67006675136935,754.332107242456,583.9652932016786,-852.875,-658.36,967.6620000000001,-1021.8830000000002,-748.3340000000001,388.772
2017-07-19,-396.0003412629274,753.2671022260622,587.312270013427,-851.96,-659.039,968.7860000000001,-1021.9850000000001,-747.262,386.973
2017-07-20,-396.3231289930626,752.216250339969,590.5941579854588,-851.866,-661.9739999999999,967.902,-1020.3409999999999,-747.1399999999999,385.878
2017-07-21,-396.638429941775,751.1795515841764,593.8109571177735,-851.4549999999999,-661.089,970.195,-1021.38,-748.193,388.441
2017-07-22,-396.94624410906454,750.1570059586845,596.9626674103716,-853.974,-660.3439999999999,961.0049999999999,-1021.0620000000001,-749.283,380.304
2017-07-23,-397.2465714949311,749.1486134634931,600.0492888632526,-851.7309999999999,-660.409,956.894,-1024.721,-747.616,391.648
2017-07-24,-397.53941209937506,748.1543740986024,603.070821476417,-854.208,-661.024,960.097,-1021.396,-748.045,383.198
2017-07-25,-397.8247659223962,747.1742878640126,606.0272652498646,-853.3700000000001,-661.893,962.457,-1021.0379999999999,-747.261,381.757
2017-07-26,-398.10263296399444,746.208354759723,608.9186201835953,-854.1120000000001,-660.015,966.492,-1020.6030000000002,-749.851,383.024
2017-07-27,-398.3730132241698,745.2565747857341,611.7448862776092,-851.7399999999999,-658.911,969.426,-1021.3780000000002,-749.0329999999999,388.41700000000003
2017-07-28,-398.63590670292245,744.318947942046,614.5060635319063,-852.8899999999999,-659.9000000000001,972.497,-1021.2829999999999,-749.8670000000001,394.431
2017-07-29,-398.8913134002522,743.3954742286584,617.2021519464864,-851.9459999999999,-658.889,972.5530000000001,-1022.2610000000001,-748.608,395.70500000000004
2017-07-30,-399.1392333161591,742.4861536455713,619.8331515213498,-853.7819999999999,-658.6880000000001,974.516,-1021.1649999999998,-748.904,396.716
2017-07-31,-399.37966645064324,741.5909861927851,622.3990622564964,-851.6219999999998,-659.036,976.109,-1020.6690000000001,-748.992,396.046
2017-08-01,-399.6126128037045,740.7099718702992,624.8998841519264,-854.871,-659.7800000000001,975.305,-1018.983,-750.375,399.067
2017-08-02,-399.83807237534296,739.843110678114,627.3356172076393,-852.45,-660.312,968.1659999999999,-1019.398,-750.066,391.881
2017-08-03,-400.0560451655586,738.9904026162296,629.7062614236354,-853.793,-659.082,970.527,-1021.4940000000001,-750.976,391.309
2017-08-04,-400.2665311743514,738.1518476846456,632.0118167999146,-853.01,-658.9659999999999,967.1780000000001,-1022.142,-749.1999999999999,386.869
2017-08-05,-400.4695304017214,737.3274458833623,634.2522833364773,-852.5500000000001,-659.6479999999999,965.4319999999999,-1020.3799999999999,-747.4159999999999,382.303
2017-08-06,-400.66504284766853,736.5171972123796,636.4276610333229,-850.406,-660.5889999999999,963.6610000000001,-1020.9059999999998,-746.058,384.73600000000005
2017-08-07,-400.85306851219286,735.7211016716977,638.537949890452,-852.3850000000001,-659.638,961.616,-1019.9209999999998,-749.221,383.171
2017-08-08,-401.0336073952943,734.9391592613161,640.5831499078638,-852.407,-658.672,966.477,-1021.212,-748.098,380.959
2017-08-09,-401.2066594969731,734.1713699812354,642.563261085559,-850.4139999999999,-660.091,966.5,-1018.405,-747.533,388.305
2017-08-10,-401.3722248172288,733.4177338314552,644.4782834235374,-851.615,-658.4590000000001,964.836,-1020.918,-747.965,388.528
2017-08-11,-401.5303033560619,732.6782508119755,646.3282169217989,-853.86,-657.645,968.2120000000001,-1022.3659999999999,-748.834,387.579
2017-08-12,-401.68089511347205,731.9529209227966,648.1130615803437,-851.893,-657.113,971.742,-1022.0129999999998,-747.361,390.48699999999997
2017-08-13,-401.82400008945945,731.2417441639182,649.8328173991717,-850.9440000000001,-658.272,970.8290000000001,-1020.383,-747.36,390.934
2017-08-14,-401.95961828402403,730.5447205353406,651.4874843782828,-853.72,-658.813,974.7719999999999,-1020.972,-749.589,393.563
2017-08-15,-402.08774969716563,729.8618500370633,653.0770625176771,-854.817,-659.959,964.7020000000001,-1021.476,-748.38,388.364
2017-08-16,-402.2083943288846,729.1931326690869,654.6015518173546,-852.7020000000001,-662.154,962.2790000000001,-1018.5959999999999,-748.213,387.312
2017-08-17,-402.3215521791807,728.538568431411,656.0609522773153,-852.528,-661.609,968.038,-1019.87,-748.515,393.65500000000003
2017-08-18,-402.4272232480539,727.8981573240357,657.455263897559,-852.144,-660.791,967.347,-1020.839,-749.293,396.04
2017-08-19,-402.5254075355043,727.271899346961,658.7844866780861,-852.8690000000001,-661.286,973.816,-1020.6549999999999,-748.521,388.576
2017-08-20,-402.6161050415319,726.659794500187,660.0486206188963,-851.485,-660.6039999999999,969.284,-1018.2629999999999,-746.7819999999999,386.35
2017-08-21,-402.6993157661365,726.0618427837135,661.2476657199895,-852.6590000000001,-658.771,970.372,-1019.6750000000001,-749.045,386.034
2017-08-22,-402.7750397093185,725.4780441975406,662.3816219813662,-852.7940000000001,-658.28,975.017,-1019.8719999999998,-747.289,392.031
2017-08-23,-402.8432768710777,724.9083987416686,663.4504894030259,-853.158,-661.547,972.516,-1019.131,-747.339,393.27099999999996
2017-08-24,-402.9040272514139,724.3529064160967,664.4542679849686,-853.563,-661.532,969.8240000000001,-1019.2450000000002,-749.229,388.521
2017-08-25,-402.9572908503273,723.8115672208259,665.3929577271948,-852.476,-658.251,965.3739999999999,-1020.5309999999998,-748.602,391.175
2017-08-26,-403.003067667818,723.2843811558555,666.2665586297042,-853.657,-659.3140000000001,975.5219999999999,-1018.421,-749.087,395.47700000000003
2017-08-27,-403.04135770388575,722.7713482211857,667.0750706924964,-852.2700000000001,-657.748,974.8379999999999,-1020.667,-747.7729999999999,393.169
2017-08-28,-403.07216095853073,722.2724684168167,667.818493915572,-851.5749999999999,-657.0319999999999,972.656,-1021.242,-747.26,394.325
2017-08-29,-403.0954774317529,721.7877417427483,668.496828298931,-851.226,-659.514,974.216,-1019.066,-747.711,393.71799999999996
2017-08-30,-403.11130712355214,721.3171681989802,669.1100738425728,-850.9760000000001,-660.25,968.85,-1019.1680000000001,-747.093,392.121
2017-08-31,-403.1196500339287,720.8607477855131,669.6582305464981,-855.027,-659.434,977.0200000000001,-1021.102,-749.8399999999999,391.38800000000003
2017-09-01,-403.1205061628824,720.4184805023465,670.1412984107064,-851.9,-659.126,978.611,-1020.519,-747.313,387.057
2017-09-02,-403.1138755104131,719.9903663494803,670.5592774351977,-851.6959999999999,-660.347,972.3879999999999,-1018.437,-747.118,384.914
2017-09-03,-403.0997580765212,719.5764053269149,670.9121676199726,-852.1549999999999,-659.92,966.347,-1019.0980000000001,-747.715,387.53200000000004
2017-09-04,-403.0781538612064,719.17659743465,671.1999689650304,-852.9040000000001,-660.166,967.678,-1019.7810000000001,-749.1790000000001,386.184
2017-09-05,-403.0490628644687,718.7909426726858,671.4226814703713,-853.6969999999999,-661.636,968.5870000000001,-1019.2339999999999,-748.5659999999999,384.295
2017-09-06,-403.0124850863082,718.4194410410222,671.5803051359956,-852.758,-660.0659999999999,970.254,-1019.9850000000001,-748.9140000000001,383.073
2017-09-07,-402.9684205267249,718.0620925396593,671.672839961903,-853.2239999999999,-660.663,964.658,-1020.1519999999999,-748.9879999999999,381.92600000000004
2017-09-08,-402.9168691857187,717.7188971685969,671.7002859480936,-851.1709999999999,-658.61,960.57,-1023.0780000000002,-749.364,383.48199999999997
2017-09-09,-402.85783106328984,717.3898549278352,671.6626430945673,-850.2280000000001,-659.1510000000001,967.5959999999999,-1022.0420000000001,-746.0060000000001,384.634
2017-09-10,-402.791306159438,717.074965817374,671.5599114013243,-852.662,-657.904,966.597,-1020.543,-748.111,385.104
2017-09-11,-402.7172944741634,716.7742298372135,671.3920908683643,-850.4809999999999,-659.634,974.3139999999999,-1020.51,-746.837,387.39099999999996
2017-09-12,-402.63579600746607,716.4876469873537,671.1591814956878,-853.207,-658.402,970.7110000000001,-1019.568,-748.644,386.97800000000007
2017-09-13,-402.5468107593457,716.2152172677943,670.8611832832942,-851.3059999999999,-660.91,971.4739999999999,-1020.1120000000001,-746.8100000000001,382.969
2017-09-14,-402.45033872980264,715.9569406785356,670.4980962311838,-854.9700000000001,-660.114,974.6879999999999,-1019.8479999999998,-748.7020000000001,386.524
2017-09-15,-402.34637991883676,715.7128172195778,670.0699203393567,-852.3770000000001,-660.556,972.0889999999999,-1018.7779999999999,-748.577,382.805
2017-09-16,-402.23493432644796,715.4828468909202,669.5766556078125,-853.1450000000001,-660.8470000000001,975.677,-1020.45,-746.644,385.886
2017-09-17,-402.1160019526365,715.2670296925635,669.0183020365519,-853.21,-658.659,972.1870000000001,-1021.817,-748.1220000000001,385.097
2017-09-18,-401.989582797402,715.0653656245074,668.3948596255743,-852.26,-658.6149999999999,974.1129999999999,-1021.728,-748.357,383.54099999999994
2017-09-19,-401.8556768607448,714.8778546867516,667.7063283748796,-852.708,-657.75,966.36,-1020.5150000000001,-749.525,385.32899999999995
2017-09-20,-401.71428414266484,714.7044968792968,666.9527082844686,-851.793,-659.1560000000001,968.8399999999999,-1020.519,-747.9359999999999,382.378
2017-09-21,-401.5654046431619,714.5452922021425,666.1339993543404,-852.049,-656.5569999999999,972.255,-1021.2889999999999,-749.598,390.105
2017-09-22,-401.4099218913363,714.401023089585,665.2548947988766,-851.7600000000001,-658.566,974.1110000000001,-1020.1340000000001,-748.322,387.38
2017-09-23,-401.2531370617884,714.276384147402,664.3435539043644,-850.879,-659.845,970.176,-1020.292,-748.189,387.549
2017-09-24,-401.0959336836181,714.17215780989,663.4046698851846,-852.252,-658.432,973.1870000000001,-1019.8639999999999,-749.12,390.19599999999997
2017-09-25,-400.9383117568258,714.088344077049,662.4382427413377,-851.0280000000001,-657.763,971.811,-1020.448,-747.564,387.40000000000003
2017-09-26,-400.7802712814112,714.0249429488789,661.4442724728235,-853.102,-659.903,975.3370000000001,-1020.1260000000001,-749.9399999999999,384.556
2017-09-27,-400.62181225737424,713.9819544253794,660.4227590796417,-852.0459999999998,-658.5569999999999,970.558,-1019.277,-748.7819999999999,382.674
