jd,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19
2016-02-29,883.093,245.83,1068.042,93.71300000000001,1072.2730000000001,169.035,317.373,497.67,741.7869999999999,131.893,132.407,405.692,65.095,1062.76,1008.0160000000001,927.3889999999999,80.296,181.478,646.677,691.184
2016-03-01,882.701,246.109,1070.762,100.0,1069.95,168.60500000000002,315.11,500.88199999999995,741.22,130.385,134.62,405.473,65.52100000000002,1064.886,1005.6590000000001,933.479,85.83200000000001,186.825,647.2869999999999,694.732
2016-03-02,887.9010000000001,244.856,1073.856,102.84500000000001,1071.054,171.68,315.24600000000004,502.16400000000004,741.807,130.755,137.634,408.997,64.205,1066.451,1015.7069999999999,932.908,83.464,190.18699999999998,652.738,696.168
2016-03-03,883.403,242.232,1070.619,95.316,1069.304,165.601,310.555,495.77500000000003,736.543,126.074,134.08299999999997,399.305,59.45099999999999,1060.888,1003.033,930.148,81.23700000000001,183.879,648.216,690.978
2016-03-04,875.711,243.173,1067.839,92.432,1066.511,160.46300000000002,305.09000000000003,494.666,733.763,123.97500000000001,130.12,394.552,60.801,1057.51,1001.465,918.4200000000001,76.557,178.58800000000002,643.608,690.0390000000001
2016-03-05,886.1040000000002,250.28099999999998,1068.661,91.16799999999999,1070.4209999999998,167.794,317.94500000000005,497.93699999999995,744.282,131.337,132.807,404.358,63.967999999999996,1057.411,1004.005,929.232,81.909,185.002,654.245,696.591
2016-03-06,879.7860000000001,243.55300000000003,1066.419,96.358,1074.412,166.389,313.56600000000003,501.20200000000006,737.402,128.914,136.06500000000003,402.514,70.9,1059.786,1011.1430000000001,936.9350000000001,87.34100000000001,185.566,647.034,695.626
2016-03-07,883.6299999999999,246.679,1071.196,97.433,1070.934,168.327,318.3599999999999,498.549,740.2270000000001,134.233,132.252,407.198,69.04299999999999,1067.639,1012.464,934.6629999999999,84.605,186.996,646.9979999999999,695.505
2016-03-08,878.482,244.984,1073.175,96.14099999999999,1070.6409999999998,165.21099999999998,309.90500000000003,501.34899999999993,740.657,132.775,136.276,397.825,68.01599999999999,1064.74,1003.49,930.649,79.772,182.809,647.768,694.121
2016-03-09,881.625,251.48100000000002,1076.2730000000001,91.346,1074.267,169.12800000000001,313.694,498.35699999999997,740.684,133.42399999999998,134.15099999999998,398.913,63.673,1062.442,1003.4530000000002,929.6750000000001,86.101,183.04500000000002,648.961,698.3050000000001
2016-03-10,887.861,255.85499999999996,1082.183,97.738,1083.098,173.962,319.464,504.38000000000005,747.6510000000001,140.77700000000002,137.83299999999997,408.98400000000004,70.033,1071.972,1013.352,934.8499999999999,82.537,189.244,658.431,705.5600000000001
2016-03-11,885.476,263.139,1077.987,103.30099999999997,1081.558,181.79000000000002,325.163,507.729,750.409,138.469,143.82599999999996,411.962,73.68600000000002,1075.8860000000002,1008.664,940.8059999999999,88.446,193.39900000000003,656.068,703.627
2016-03-12,888.2280000000001,251.917,1080.482,101.398,1080.492,176.54499999999996,320.86499999999995,505.04499999999996,746.5659999999999,139.842,133.66199999999998,409.4170000000001,71.861,1071.017,1008.802,935.789,90.939,190.949,654.6990000000001,700.5140000000001
2016-03-13,884.811,246.59,1073.0,94.681,1074.4129999999998,170.738,320.535,500.941,741.56,135.01,136.363,411.813,66.671,1064.987,1005.6579999999999,932.0120000000001,84.553,186.59,650.86,695.5120000000001
2016-03-14,879.908,245.28699999999998,1074.67,100.279,1076.181,168.293,321.92400000000004,496.302,737.727,133.05899999999997,131.65099999999998,406.001,62.354,1067.527,1006.8090000000001,929.146,85.459,185.083,650.7330000000001,692.731
2016-03-15,876.219,241.761,1068.383,88.30799999999999,1064.7759999999998,160.502,301.462,490.92299999999994,729.944,122.974,128.08,396.223,51.06000000000002,1053.1629999999998,995.6719999999999,920.38,74.159,175.327,643.5229999999999,688.304
2016-03-16,874.7729999999999,236.368,1060.074,83.87599999999999,1059.231,155.45499999999998,293.90900000000005,486.39899999999994,730.902,121.68900000000001,121.56700000000001,393.682,57.598000000000006,1051.3270000000002,992.924,920.4319999999999,72.962,169.788,635.9970000000001,689.79
2016-03-17,870.7530000000002,234.179,1060.17,86.303,1061.03,154.17399999999998,296.033,484.43500000000006,727.1229999999999,121.03,121.76600000000002,391.276,51.52299999999996,1046.104,997.7209999999999,916.472,75.639,173.214,635.282,688.9960000000001
2016-03-18,872.977,234.287,1061.468,85.051,1065.636,159.621,300.308,488.61800000000005,727.979,122.54200000000002,121.02,389.916,51.720999999999975,1051.559,990.403,920.533,69.29100000000005,176.855,638.163,690.014
2016-03-19,871.743,235.671,1062.955,87.366,1063.3429999999998,159.111,301.005,489.885,733.5749999999999,126.34400000000001,125.03200000000001,392.457,56.612,1059.4399999999998,998.6780000000001,920.393,73.988,176.277,640.8159999999999,693.98
2016-03-20,874.9639999999999,237.974,1067.398,88.364,1067.39,165.701,297.348,493.965,732.991,127.111,127.41,394.03,62.222,1058.702,999.084,924.384,73.61000000000001,179.216,640.8159999999999,692.98
2016-03-21,882.2540000000001,247.987,1071.4660000000001,92.31200000000001,1069.617,167.189,307.55199999999996,494.87299999999993,739.267,134.02800000000002,132.98399999999998,399.893,66.47200000000001,1060.843,1007.994,928.3549999999999,78.096,181.205,647.8530000000001,698.112
2016-03-22,875.9620000000001,246.61999999999998,1070.349,89.17,1067.288,163.894,303.151,496.21400000000006,735.9100000000001,130.263,130.386,399.588,62.742999999999995,1061.476,1004.1149999999999,925.5770000000001,79.983,181.475,645.7109999999999,691.561
2016-03-23,873.505,241.92800000000003,1077.6,99.58,1073.053,170.644,306.538,497.621,739.765,135.291,133.846,401.444,61.86900000000001,1063.555,1001.7309999999999,930.726,78.184,188.372,645.115,700.769
2016-03-24,878.2969999999999,246.45600000000002,1077.4629999999997,100.29899999999999,1072.598,171.88299999999998,315.47600000000006,497.945,743.362,132.123,135.191,406.323,62.446,1065.926,1005.641,931.3799999999999,83.513,187.076,652.942,699.274
2016-03-25,877.4870000000001,242.729,1072.67,94.84400000000001,1072.9440000000002,167.601,309.271,499.101,742.075,129.25699999999998,132.073,400.145,62.942,1066.2200000000003,1007.1049999999999,928.8799999999999,82.84700000000001,186.379,651.914,695.496
2016-03-26,875.081,245.94899999999998,1069.1889999999999,93.917,1071.18,169.679,308.402,498.824,738.169,131.355,133.69,399.076,64.874,1065.5639999999999,1001.581,929.217,80.071,182.712,644.889,690.779
2016-03-27,875.827,244.467,1067.051,94.391,1068.9489999999998,167.21800000000002,305.308,498.32,738.262,129.677,130.759,401.403,66.777,1062.3,1001.873,927.5049999999999,80.466,181.85999999999999,647.985,694.353
2016-03-28,874.5629999999999,242.786,1069.599,88.129,1069.714,170.539,304.21799999999996,495.65500000000003,734.346,129.715,126.523,399.49600000000004,52.07400000000001,1062.334,999.659,931.1450000000001,76.794,184.67700000000002,644.736,692.988
2016-03-29,865.3129999999999,238.04899999999998,1063.7020000000002,88.34,1065.8719999999998,165.627,306.331,490.41999999999996,736.806,127.864,125.04500000000002,396.54699999999997,50.43300000000003,1059.304,996.61,924.692,73.964,180.63099999999997,642.362,692.33
2016-03-30,871.4569999999999,240.19099999999997,1067.026,90.19400000000002,1069.406,164.928,304.398,494.621,738.87,131.424,126.969,398.506,55.172000000000004,1061.3049999999998,997.017,925.1870000000001,75.408,179.093,644.364,694.018
2016-03-31,869.0959999999999,239.55700000000002,1067.253,85.339,1069.8020000000001,164.39100000000002,304.733,494.07,737.261,131.57,123.491,397.73,56.607,1060.201,997.043,926.3110000000001,76.671,177.594,648.606,692.213
2016-04-01,869.085,242.68200000000002,1073.7069999999999,86.85900000000001,1069.116,163.69400000000002,291.65,495.332,732.909,129.25300000000001,122.68299999999999,393.47900000000004,58.838,1058.8629999999998,1000.6549999999999,925.437,77.714,180.43599999999998,638.384,694.442
2016-04-02,872.7940000000001,242.03200000000004,1069.3270000000002,91.297,1070.981,162.81300000000002,295.345,493.662,735.536,127.003,128.871,399.291,66.79899999999999,1059.8229999999999,1000.3040000000001,923.229,76.142,179.93499999999997,642.849,692.444
2016-04-03,867.6389999999999,240.681,1063.9120000000003,88.494,1065.728,164.163,302.308,491.51800000000003,736.0770000000001,126.76099999999998,124.103,396.13200000000006,57.474000000000004,1058.164,1001.7750000000001,923.857,75.35399999999998,182.654,640.722,694.086
2016-04-04,865.8000000000001,233.383,1060.332,85.466,1067.051,159.685,295.84,488.44300000000004,735.075,128.53,122.16199999999999,394.167,52.71099999999996,1057.5370000000003,993.664,920.222,68.91899999999997,179.27499999999998,639.124,691.2080000000001
2016-04-05,869.222,235.80599999999998,1060.635,85.965,1066.417,160.639,298.13,490.081,733.052,125.79,120.00699999999999,394.416,54.51299999999999,1058.2530000000002,996.452,920.9889999999999,71.997,175.27499999999998,641.913,688.112
2016-04-06,860.5350000000001,233.49200000000002,1056.802,81.53699999999998,1063.6239999999998,159.01,291.8030000000001,487.44599999999997,731.556,122.125,120.09400000000001,392.275,52.34000000000001,1055.2299999999998,995.777,917.585,72.03800000000001,177.60899999999998,634.338,688.2779999999999
2016-04-07,865.049,234.087,1062.841,83.64099999999999,1066.117,160.03,293.96500000000003,488.447,734.391,126.61,118.43800000000006,394.143,58.02,1057.186,995.2729999999999,925.567,72.438,173.74200000000002,638.101,692.661
2016-04-08,867.65,240.72399999999996,1061.266,91.82300000000001,1069.641,159.128,300.902,491.92299999999994,734.431,121.42699999999999,126.15499999999999,392.484,57.111000000000004,1053.6290000000001,995.0110000000001,920.9159999999999,74.824,175.941,641.246,691.851
2016-04-09,865.1979999999999,234.91500000000002,1059.5520000000001,82.201,1066.249,155.457,298.273,487.57700000000006,729.357,115.37100000000004,125.20699999999998,397.31,54.31699999999999,1049.7299999999998,998.592,915.667,70.047,176.301,637.2189999999999,681.8489999999999
2016-04-10,865.1170000000001,229.32500000000002,1059.442,75.277,1062.958,152.13600000000002,290.767,486.76000000000005,731.487,115.95500000000003,121.727,391.836,52.05200000000001,1051.6049999999998,993.0530000000001,915.622,67.57500000000002,175.47899999999998,631.657,680.994
2016-04-11,868.1600000000001,235.92399999999998,1031.385,84.868,1057.616,155.935,295.90500000000003,487.759,732.5070000000001,114.33700000000003,119.616,393.752,54.483000000000004,1052.2959999999998,995.7959999999999,916.7879999999999,72.172,169.87299999999996,647.4929999999999,680.9350000000001
2016-04-12,871.241,239.09,1022.1320000000001,84.748,1046.2069999999999,149.31579819525706,294.49070645652614,485.66099999999994,716.950342091979,107.06004585461662,122.69867831031108,389.72175440425144,54.26799345746411,1044.396,995.5870000000001,916.8950000000001,70.529,170.89992214007836,628.2037152172358,672.6074410405955
2016-04-13,864.9469999999999,235.95,1050.9540000000002,81.02999999999997,1061.9160000000002,155.7449920116143,298.1635852820702,478.86099999999993,726.3927219700403,119.95444425787451,121.42774340338791,390.26562480229785,52.79573920299407,1050.2790000000002,995.573,921.257,72.493,172.27548338338133,635.0815293033062,684.3147886136467
2016-04-14,866.1450000000001,232.405,1060.354,83.795,1060.1260000000002,152.0536466637984,297.6936436268023,484.158,726.8832617745232,117.74908430560254,122.70091594734731,390.57207774269415,52.40877299200009,1039.625,993.747,915.004,68.72699999999995,170.9886277324739,634.5937229767038,681.3496605360943
2016-04-15,874.156,239.411,1057.7379999999998,91.253,1054.5,159.04609019450191,301.48927143612684,492.83500000000004,728.2660424723533,122.16927296336632,128.21458160643454,396.20078551140824,59.352470423228894,1054.928,1003.4020000000002,922.003,75.494,178.02037406619743,637.0677240165248,687.3317780332181
2016-04-16,871.447,232.927,1057.434,86.38,1059.857,159.74783128495483,300.40694020283104,491.957,729.2392643015213,123.13725268616795,124.98852128992228,393.7303955847888,56.772549347332195,1055.1200000000001,999.2690000000001,922.36,74.21900000000001,177.63642614748923,637.1596117436585,688.0529625852175
2016-04-17,868.211,235.494,1060.158,87.176,1061.342,159.91075094229208,300.3389774553194,489.98199999999997,729.5736963715681,124.12397377595106,124.83095996001177,393.9384990227272,57.40058091513307,1054.9569999999999,1000.099,921.7129999999999,76.99600000000001,177.54876408849157,637.3196887258695,689.3095055889304
2016-04-18,873.131,241.16700000000003,1062.3360000000002,90.266,1067.991,160.88373680442686,305.6795676772468,491.59200000000004,733.9660764148227,125.2932215609067,129.2275288581153,397.8683464404633,60.15856909644261,1055.4219999999998,1003.6229999999999,922.2370000000001,73.95100000000001,178.1859634208337,642.0328235629707,689.5100735490826
2016-04-19,873.6290000000001,243.761,1063.626,87.31599999999999,1065.287,164.554,306.915,491.98500000000007,731.6600000000001,122.422,130.51600000000002,397.66499999999996,63.852999999999994,1055.1809999999998,996.9209999999999,923.598,77.424,178.317,640.6310000000001,683.2040000000001
2016-04-20,871.3290000000002,237.906,1061.661,87.07600000000001,1063.0549999999998,158.421,299.231,489.037,727.834,119.516,128.099,392.229,58.688,1053.509,1000.1389999999999,917.172,74.099,175.04,637.0310000000001,681.7330000000001
2016-04-21,863.826,238.815,1054.942,87.08300000000001,1061.472,155.206,299.756,488.209,725.858,115.66600000000003,125.43599999999999,393.012,56.054,1050.761,1001.551,915.0870000000001,72.357,176.47199999999998,630.63,679.554
2016-04-22,869.4340000000001,234.61100000000002,1041.1979999999999,91.14500000000001,1052.3519999999999,156.236,299.73299999999995,492.74399999999997,730.191,113.64900000000003,124.37,397.364,57.198,1045.51,1001.258,920.175,79.541,173.31,641.533,679.317
2016-04-23,867.798,238.519,1051.682,86.508,1065.05,171.173,303.03200000000004,488.9,728.329,113.93499999999995,128.303,393.868,58.877,1039.977,998.0680000000001,916.114,73.337,175.709,637.358,679.417
2016-04-24,865.067,239.101,1055.315,84.757,1053.353,158.62699999999998,300.52399999999994,485.24300000000005,727.46,113.86500000000004,125.07799999999999,394.693,56.712,1041.8149999999998,996.0360000000001,912.5190000000001,66.07300000000002,175.455,633.0279999999999,679.482
